year,date,samp_doy,plot,trt,soilpair_YN,soilmois_g.g,depth_cm,resis_kPa,block,samp_ID
2014,2018-05-09,129,34,C2,Y,0.22394307241523645,45.72,413.68559999999997,NA,NA
2015,2018-05-09,129,35,C2,Y,0.22394307241523645,45.72,413.68559999999997,NA,NA
2016,2018-05-09,129,34,C2,Y,0.22394307241523645,45.72,413.68559999999997,NA,NA
2017,2018-05-09,129,35,C2,Y,0.22394307241523645,45.72,413.68559999999997,NA,NA
2018,2018-05-09,129,34,C2,Y,0.22394307241523645,45.72,413.68559999999997,NA,NA
2019,2018-05-09,129,35,C2,Y,0.22394307241523645,45.72,413.68559999999997,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,0,68.9476,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,0,68.9476,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,0,68.9476,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,0,68.9476,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,0,68.9476,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,0,68.9476,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,0,68.9476,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,0,68.9476,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,2.54,137.8952,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,2.54,137.8952,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,2.54,137.8952,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,2.54,137.8952,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,2.54,137.8952,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,2.54,137.8952,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,2.54,137.8952,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,2.54,137.8952,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,5.08,448.1594,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,5.08,448.1594,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,5.08,448.1594,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,5.08,448.1594,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,5.08,448.1594,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,5.08,448.1594,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,5.08,448.1594,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,5.08,448.1594,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,7.62,723.9498,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,7.62,723.9498,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,7.62,723.9498,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,7.62,723.9498,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,7.62,723.9498,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,7.62,723.9498,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,7.62,723.9498,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,7.62,723.9498,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,10.16,861.845,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,10.16,861.845,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,10.16,861.845,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,10.16,861.845,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,10.16,861.845,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,10.16,861.845,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,10.16,861.845,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,10.16,861.845,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,12.7,827.3711999999999,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,12.7,827.3711999999999,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,12.7,827.3711999999999,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,12.7,827.3711999999999,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,12.7,827.3711999999999,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,12.7,827.3711999999999,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,12.7,827.3711999999999,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,12.7,827.3711999999999,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,15.24,896.3188,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,15.24,896.3188,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,15.24,896.3188,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,15.24,896.3188,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,15.24,896.3188,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,15.24,896.3188,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,15.24,896.3188,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,15.24,896.3188,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,17.78,896.3188,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,17.78,896.3188,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,17.78,896.3188,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,17.78,896.3188,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,17.78,896.3188,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,17.78,896.3188,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,17.78,896.3188,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,17.78,896.3188,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,20.32,861.845,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,20.32,861.845,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,20.32,861.845,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,20.32,861.845,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,20.32,861.845,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,20.32,861.845,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,20.32,861.845,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,20.32,861.845,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,22.86,827.3711999999999,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,22.86,827.3711999999999,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,22.86,827.3711999999999,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,22.86,827.3711999999999,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,22.86,827.3711999999999,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,22.86,827.3711999999999,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,22.86,827.3711999999999,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,22.86,827.3711999999999,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,25.4,655.0022,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,25.4,655.0022,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,25.4,655.0022,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,25.4,655.0022,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,25.4,655.0022,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,25.4,655.0022,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,25.4,655.0022,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,25.4,655.0022,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,27.94,689.476,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,27.94,689.476,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,27.94,689.476,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,27.94,689.476,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,27.94,689.476,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,27.94,689.476,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,27.94,689.476,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,27.94,689.476,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,30.48,723.9498,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,30.48,723.9498,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,30.48,723.9498,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,30.48,723.9498,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,30.48,723.9498,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,30.48,723.9498,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,30.48,723.9498,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,30.48,723.9498,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,33.02,689.476,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,33.02,689.476,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,33.02,689.476,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,33.02,689.476,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,33.02,689.476,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,33.02,689.476,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,33.02,689.476,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,33.02,689.476,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,35.56,655.0022,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,35.56,655.0022,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,35.56,655.0022,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,35.56,655.0022,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,35.56,655.0022,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,35.56,655.0022,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,35.56,655.0022,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,35.56,655.0022,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,38.1,723.9498,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,38.1,723.9498,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,38.1,723.9498,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,38.1,723.9498,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,38.1,723.9498,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,38.1,723.9498,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,38.1,723.9498,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,38.1,723.9498,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,40.64,758.4236,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,40.64,758.4236,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,40.64,758.4236,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,40.64,758.4236,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,40.64,758.4236,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,40.64,758.4236,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,40.64,758.4236,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,40.64,758.4236,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,43.18,792.8974,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,43.18,792.8974,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,43.18,792.8974,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,43.18,792.8974,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,43.18,792.8974,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,43.18,792.8974,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,43.18,792.8974,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,43.18,792.8974,NA,NA
2012,2018-05-09,129,34,C2,Y,NA,45.72,827.3711999999999,NA,NA
2013,2018-05-09,129,35,C2,Y,NA,45.72,827.3711999999999,NA,NA
2014,2018-05-09,129,34,C2,Y,NA,45.72,827.3711999999999,NA,NA
2015,2018-05-09,129,35,C2,Y,NA,45.72,827.3711999999999,NA,NA
2016,2018-05-09,129,34,C2,Y,NA,45.72,827.3711999999999,NA,NA
2017,2018-05-09,129,35,C2,Y,NA,45.72,827.3711999999999,NA,NA
2018,2018-05-09,129,34,C2,Y,NA,45.72,827.3711999999999,NA,NA
2019,2018-05-09,129,35,C2,Y,NA,45.72,827.3711999999999,NA,NA
2012,2018-05-10,130,34,C2,N,NA,0,0,NA,NA
2013,2018-05-10,130,35,C2,N,NA,0,0,NA,NA
2014,2018-05-10,130,34,C2,N,NA,0,0,NA,NA
2015,2018-05-10,130,35,C2,N,NA,0,0,NA,NA
2016,2018-05-10,130,34,C2,N,NA,0,0,NA,NA
2017,2018-05-10,130,35,C2,N,NA,0,0,NA,NA
2018,2018-05-10,130,34,C2,N,NA,0,0,NA,NA
2019,2018-05-10,130,35,C2,N,NA,0,0,NA,NA
2012,2018-05-10,130,34,C2,N,NA,2.54,137.8952,NA,NA
2013,2018-05-10,130,35,C2,N,NA,2.54,137.8952,NA,NA
2014,2018-05-10,130,34,C2,N,NA,2.54,137.8952,NA,NA
2015,2018-05-10,130,35,C2,N,NA,2.54,137.8952,NA,NA
2016,2018-05-10,130,34,C2,N,NA,2.54,137.8952,NA,NA
2017,2018-05-10,130,35,C2,N,NA,2.54,137.8952,NA,NA
2018,2018-05-10,130,34,C2,N,NA,2.54,137.8952,NA,NA
2019,2018-05-10,130,35,C2,N,NA,2.54,137.8952,NA,NA
2012,2018-05-10,130,34,C2,N,NA,5.08,206.84279999999998,NA,NA
2013,2018-05-10,130,35,C2,N,NA,5.08,206.84279999999998,NA,NA
2014,2018-05-10,130,34,C2,N,NA,5.08,206.84279999999998,NA,NA
2015,2018-05-10,130,35,C2,N,NA,5.08,206.84279999999998,NA,NA
2016,2018-05-10,130,34,C2,N,NA,5.08,206.84279999999998,NA,NA
2017,2018-05-10,130,35,C2,N,NA,5.08,206.84279999999998,NA,NA
2018,2018-05-10,130,34,C2,N,NA,5.08,206.84279999999998,NA,NA
2019,2018-05-10,130,35,C2,N,NA,5.08,206.84279999999998,NA,NA
2012,2018-05-10,130,34,C2,N,NA,7.62,344.738,NA,NA
2013,2018-05-10,130,35,C2,N,NA,7.62,344.738,NA,NA
2014,2018-05-10,130,34,C2,N,NA,7.62,344.738,NA,NA
2015,2018-05-10,130,35,C2,N,NA,7.62,344.738,NA,NA
2016,2018-05-10,130,34,C2,N,NA,7.62,344.738,NA,NA
2017,2018-05-10,130,35,C2,N,NA,7.62,344.738,NA,NA
2018,2018-05-10,130,34,C2,N,NA,7.62,344.738,NA,NA
2019,2018-05-10,130,35,C2,N,NA,7.62,344.738,NA,NA
2012,2018-05-10,130,34,C2,N,NA,10.16,620.5284,NA,NA
2013,2018-05-10,130,35,C2,N,NA,10.16,620.5284,NA,NA
2014,2018-05-10,130,34,C2,N,NA,10.16,620.5284,NA,NA
2015,2018-05-10,130,35,C2,N,NA,10.16,620.5284,NA,NA
2016,2018-05-10,130,34,C2,N,NA,10.16,620.5284,NA,NA
2017,2018-05-10,130,35,C2,N,NA,10.16,620.5284,NA,NA
2018,2018-05-10,130,34,C2,N,NA,10.16,620.5284,NA,NA
2019,2018-05-10,130,35,C2,N,NA,10.16,620.5284,NA,NA
2012,2018-05-10,130,34,C2,N,NA,12.7,586.0545999999999,NA,NA
2013,2018-05-10,130,35,C2,N,NA,12.7,586.0545999999999,NA,NA
2014,2018-05-10,130,34,C2,N,NA,12.7,586.0545999999999,NA,NA
2015,2018-05-10,130,35,C2,N,NA,12.7,586.0545999999999,NA,NA
2016,2018-05-10,130,34,C2,N,NA,12.7,586.0545999999999,NA,NA
2017,2018-05-10,130,35,C2,N,NA,12.7,586.0545999999999,NA,NA
2018,2018-05-10,130,34,C2,N,NA,12.7,586.0545999999999,NA,NA
2019,2018-05-10,130,35,C2,N,NA,12.7,586.0545999999999,NA,NA
2012,2018-05-10,130,34,C2,N,NA,15.24,551.5808,NA,NA
2013,2018-05-10,130,35,C2,N,NA,15.24,551.5808,NA,NA
2014,2018-05-10,130,34,C2,N,NA,15.24,551.5808,NA,NA
2015,2018-05-10,130,35,C2,N,NA,15.24,551.5808,NA,NA
2016,2018-05-10,130,34,C2,N,NA,15.24,551.5808,NA,NA
2017,2018-05-10,130,35,C2,N,NA,15.24,551.5808,NA,NA
2018,2018-05-10,130,34,C2,N,NA,15.24,551.5808,NA,NA
2019,2018-05-10,130,35,C2,N,NA,15.24,551.5808,NA,NA
2012,2018-05-10,130,34,C2,N,NA,17.78,723.9498,NA,NA
2013,2018-05-10,130,35,C2,N,NA,17.78,723.9498,NA,NA
2014,2018-05-10,130,34,C2,N,NA,17.78,723.9498,NA,NA
2015,2018-05-10,130,35,C2,N,NA,17.78,723.9498,NA,NA
2016,2018-05-10,130,34,C2,N,NA,17.78,723.9498,NA,NA
2017,2018-05-10,130,35,C2,N,NA,17.78,723.9498,NA,NA
2018,2018-05-10,130,34,C2,N,NA,17.78,723.9498,NA,NA
2019,2018-05-10,130,35,C2,N,NA,17.78,723.9498,NA,NA
2012,2018-05-10,130,34,C2,N,NA,20.32,965.2664,NA,NA
2013,2018-05-10,130,35,C2,N,NA,20.32,965.2664,NA,NA
2014,2018-05-10,130,34,C2,N,NA,20.32,965.2664,NA,NA
2015,2018-05-10,130,35,C2,N,NA,20.32,965.2664,NA,NA
2016,2018-05-10,130,34,C2,N,NA,20.32,965.2664,NA,NA
2017,2018-05-10,130,35,C2,N,NA,20.32,965.2664,NA,NA
2018,2018-05-10,130,34,C2,N,NA,20.32,965.2664,NA,NA
2019,2018-05-10,130,35,C2,N,NA,20.32,965.2664,NA,NA
2012,2018-05-10,130,34,C2,N,NA,22.86,965.2664,NA,NA
2013,2018-05-10,130,35,C2,N,NA,22.86,965.2664,NA,NA
2014,2018-05-10,130,34,C2,N,NA,22.86,965.2664,NA,NA
2015,2018-05-10,130,35,C2,N,NA,22.86,965.2664,NA,NA
2016,2018-05-10,130,34,C2,N,NA,22.86,965.2664,NA,NA
2017,2018-05-10,130,35,C2,N,NA,22.86,965.2664,NA,NA
2018,2018-05-10,130,34,C2,N,NA,22.86,965.2664,NA,NA
2019,2018-05-10,130,35,C2,N,NA,22.86,965.2664,NA,NA
2012,2018-05-10,130,34,C2,N,NA,25.4,896.3188,NA,NA
2013,2018-05-10,130,35,C2,N,NA,25.4,896.3188,NA,NA
2014,2018-05-10,130,34,C2,N,NA,25.4,896.3188,NA,NA
2015,2018-05-10,130,35,C2,N,NA,25.4,896.3188,NA,NA
2016,2018-05-10,130,34,C2,N,NA,25.4,896.3188,NA,NA
2017,2018-05-10,130,35,C2,N,NA,25.4,896.3188,NA,NA
2018,2018-05-10,130,34,C2,N,NA,25.4,896.3188,NA,NA
2019,2018-05-10,130,35,C2,N,NA,25.4,896.3188,NA,NA
2012,2018-05-10,130,34,C2,N,NA,27.94,792.8974,NA,NA
2013,2018-05-10,130,35,C2,N,NA,27.94,792.8974,NA,NA
2014,2018-05-10,130,34,C2,N,NA,27.94,792.8974,NA,NA
2015,2018-05-10,130,35,C2,N,NA,27.94,792.8974,NA,NA
2016,2018-05-10,130,34,C2,N,NA,27.94,792.8974,NA,NA
2017,2018-05-10,130,35,C2,N,NA,27.94,792.8974,NA,NA
2018,2018-05-10,130,34,C2,N,NA,27.94,792.8974,NA,NA
2019,2018-05-10,130,35,C2,N,NA,27.94,792.8974,NA,NA
2012,2018-05-10,130,34,C2,N,NA,30.48,758.4236,NA,NA
2013,2018-05-10,130,35,C2,N,NA,30.48,758.4236,NA,NA
2014,2018-05-10,130,34,C2,N,NA,30.48,758.4236,NA,NA
2015,2018-05-10,130,35,C2,N,NA,30.48,758.4236,NA,NA
2016,2018-05-10,130,34,C2,N,NA,30.48,758.4236,NA,NA
2017,2018-05-10,130,35,C2,N,NA,30.48,758.4236,NA,NA
2018,2018-05-10,130,34,C2,N,NA,30.48,758.4236,NA,NA
2019,2018-05-10,130,35,C2,N,NA,30.48,758.4236,NA,NA
2012,2018-05-10,130,34,C2,N,NA,33.02,792.8974,NA,NA
2013,2018-05-10,130,35,C2,N,NA,33.02,792.8974,NA,NA
2014,2018-05-10,130,34,C2,N,NA,33.02,792.8974,NA,NA
2015,2018-05-10,130,35,C2,N,NA,33.02,792.8974,NA,NA
2016,2018-05-10,130,34,C2,N,NA,33.02,792.8974,NA,NA
2017,2018-05-10,130,35,C2,N,NA,33.02,792.8974,NA,NA
2018,2018-05-10,130,34,C2,N,NA,33.02,792.8974,NA,NA
2019,2018-05-10,130,35,C2,N,NA,33.02,792.8974,NA,NA
2012,2018-05-10,130,34,C2,N,NA,35.56,827.3711999999999,NA,NA
2013,2018-05-10,130,35,C2,N,NA,35.56,827.3711999999999,NA,NA
2014,2018-05-10,130,34,C2,N,NA,35.56,827.3711999999999,NA,NA
2015,2018-05-10,130,35,C2,N,NA,35.56,827.3711999999999,NA,NA
2016,2018-05-10,130,34,C2,N,NA,35.56,827.3711999999999,NA,NA
2017,2018-05-10,130,35,C2,N,NA,35.56,827.3711999999999,NA,NA
2018,2018-05-10,130,34,C2,N,NA,35.56,827.3711999999999,NA,NA
2019,2018-05-10,130,35,C2,N,NA,35.56,827.3711999999999,NA,NA
2012,2018-05-10,130,34,C2,N,NA,38.1,827.3711999999999,NA,NA
2013,2018-05-10,130,35,C2,N,NA,38.1,827.3711999999999,NA,NA
2014,2018-05-10,130,34,C2,N,NA,38.1,827.3711999999999,NA,NA
2015,2018-05-10,130,35,C2,N,NA,38.1,827.3711999999999,NA,NA
2016,2018-05-10,130,34,C2,N,NA,38.1,827.3711999999999,NA,NA
2017,2018-05-10,130,35,C2,N,NA,38.1,827.3711999999999,NA,NA
2018,2018-05-10,130,34,C2,N,NA,38.1,827.3711999999999,NA,NA
2019,2018-05-10,130,35,C2,N,NA,38.1,827.3711999999999,NA,NA
2012,2018-05-10,130,34,C2,N,NA,40.64,827.3711999999999,NA,NA
2013,2018-05-10,130,35,C2,N,NA,40.64,827.3711999999999,NA,NA
2014,2018-05-10,130,34,C2,N,NA,40.64,827.3711999999999,NA,NA
2015,2018-05-10,130,35,C2,N,NA,40.64,827.3711999999999,NA,NA
2016,2018-05-10,130,34,C2,N,NA,40.64,827.3711999999999,NA,NA
2017,2018-05-10,130,35,C2,N,NA,40.64,827.3711999999999,NA,NA
2018,2018-05-10,130,34,C2,N,NA,40.64,827.3711999999999,NA,NA
2019,2018-05-10,130,35,C2,N,NA,40.64,827.3711999999999,NA,NA
2012,2018-05-10,130,34,C2,N,NA,43.18,827.3711999999999,NA,NA
2013,2018-05-10,130,35,C2,N,NA,43.18,827.3711999999999,NA,NA
2014,2018-05-10,130,34,C2,N,NA,43.18,827.3711999999999,NA,NA
2015,2018-05-10,130,35,C2,N,NA,43.18,827.3711999999999,NA,NA
2016,2018-05-10,130,34,C2,N,NA,43.18,827.3711999999999,NA,NA
2017,2018-05-10,130,35,C2,N,NA,43.18,827.3711999999999,NA,NA
2018,2018-05-10,130,34,C2,N,NA,43.18,827.3711999999999,NA,NA
2019,2018-05-10,130,35,C2,N,NA,43.18,827.3711999999999,NA,NA
2012,2018-05-10,130,34,C2,N,NA,45.72,827.3711999999999,NA,NA
2013,2018-05-10,130,35,C2,N,NA,45.72,827.3711999999999,NA,NA
2014,2018-05-10,130,34,C2,N,NA,45.72,827.3711999999999,NA,NA
2015,2018-05-10,130,35,C2,N,NA,45.72,827.3711999999999,NA,NA
2016,2018-05-10,130,34,C2,N,NA,45.72,827.3711999999999,NA,NA
2017,2018-05-10,130,35,C2,N,NA,45.72,827.3711999999999,NA,NA
2018,2018-05-10,130,34,C2,N,NA,45.72,827.3711999999999,NA,NA
2019,2018-05-10,130,35,C2,N,NA,45.72,827.3711999999999,NA,NA
2012,2018-05-10,130,34,C2,N,NA,0,68.9476,NA,NA
2013,2018-05-10,130,35,C2,N,NA,0,68.9476,NA,NA
2014,2018-05-10,130,34,C2,N,NA,0,68.9476,NA,NA
2015,2018-05-10,130,35,C2,N,NA,0,68.9476,NA,NA
2016,2018-05-10,130,34,C2,N,NA,0,68.9476,NA,NA
2017,2018-05-10,130,35,C2,N,NA,0,68.9476,NA,NA
2018,2018-05-10,130,34,C2,N,NA,0,68.9476,NA,NA
2019,2018-05-10,130,35,C2,N,NA,0,68.9476,NA,NA
2012,2018-05-10,130,34,C2,N,NA,2.54,103.42139999999999,NA,NA
2013,2018-05-10,130,35,C2,N,NA,2.54,103.42139999999999,NA,NA
2014,2018-05-10,130,34,C2,N,NA,2.54,103.42139999999999,NA,NA
2015,2018-05-10,130,35,C2,N,NA,2.54,103.42139999999999,NA,NA
2016,2018-05-10,130,34,C2,N,NA,2.54,103.42139999999999,NA,NA
2017,2018-05-10,130,35,C2,N,NA,2.54,103.42139999999999,NA,NA
2018,2018-05-10,130,34,C2,N,NA,2.54,103.42139999999999,NA,NA
2019,2018-05-10,130,35,C2,N,NA,2.54,103.42139999999999,NA,NA
2012,2018-05-10,130,34,C2,N,NA,5.08,172.369,NA,NA
2013,2018-05-10,130,35,C2,N,NA,5.08,172.369,NA,NA
2014,2018-05-10,130,34,C2,N,NA,5.08,172.369,NA,NA
2015,2018-05-10,130,35,C2,N,NA,5.08,172.369,NA,NA
2016,2018-05-10,130,34,C2,N,NA,5.08,172.369,NA,NA
2017,2018-05-10,130,35,C2,N,NA,5.08,172.369,NA,NA
2018,2018-05-10,130,34,C2,N,NA,5.08,172.369,NA,NA
2019,2018-05-10,130,35,C2,N,NA,5.08,172.369,NA,NA
2012,2018-05-10,130,34,C2,N,NA,7.62,827.3711999999999,NA,NA
2013,2018-05-10,130,35,C2,N,NA,7.62,827.3711999999999,NA,NA
2014,2018-05-10,130,34,C2,N,NA,7.62,827.3711999999999,NA,NA
2015,2018-05-10,130,35,C2,N,NA,7.62,827.3711999999999,NA,NA
2016,2018-05-10,130,34,C2,N,NA,7.62,827.3711999999999,NA,NA
2017,2018-05-10,130,35,C2,N,NA,7.62,827.3711999999999,NA,NA
2018,2018-05-10,130,34,C2,N,NA,7.62,827.3711999999999,NA,NA
2019,2018-05-10,130,35,C2,N,NA,7.62,827.3711999999999,NA,NA
2012,2018-05-10,130,34,C2,N,NA,10.16,827.3711999999999,NA,NA
2013,2018-05-10,130,35,C2,N,NA,10.16,827.3711999999999,NA,NA
2014,2018-05-10,130,34,C2,N,NA,10.16,827.3711999999999,NA,NA
2015,2018-05-10,130,35,C2,N,NA,10.16,827.3711999999999,NA,NA
2016,2018-05-10,130,34,C2,N,NA,10.16,827.3711999999999,NA,NA
2017,2018-05-10,130,35,C2,N,NA,10.16,827.3711999999999,NA,NA
2018,2018-05-10,130,34,C2,N,NA,10.16,827.3711999999999,NA,NA
2019,2018-05-10,130,35,C2,N,NA,10.16,827.3711999999999,NA,NA
2012,2018-05-10,130,34,C2,N,NA,12.7,861.845,NA,NA
2013,2018-05-10,130,35,C2,N,NA,12.7,861.845,NA,NA
2014,2018-05-10,130,34,C2,N,NA,12.7,861.845,NA,NA
2015,2018-05-10,130,35,C2,N,NA,12.7,861.845,NA,NA
2016,2018-05-10,130,34,C2,N,NA,12.7,861.845,NA,NA
2017,2018-05-10,130,35,C2,N,NA,12.7,861.845,NA,NA
2018,2018-05-10,130,34,C2,N,NA,12.7,861.845,NA,NA
2019,2018-05-10,130,35,C2,N,NA,12.7,861.845,NA,NA
2012,2018-05-10,130,34,C2,N,NA,15.24,827.3711999999999,NA,NA
2013,2018-05-10,130,35,C2,N,NA,15.24,827.3711999999999,NA,NA
2014,2018-05-10,130,34,C2,N,NA,15.24,827.3711999999999,NA,NA
2015,2018-05-10,130,35,C2,N,NA,15.24,827.3711999999999,NA,NA
2016,2018-05-10,130,34,C2,N,NA,15.24,827.3711999999999,NA,NA
2017,2018-05-10,130,35,C2,N,NA,15.24,827.3711999999999,NA,NA
2018,2018-05-10,130,34,C2,N,NA,15.24,827.3711999999999,NA,NA
